# JULens Korean company-name reference
# Snapshot source: Naver Pay Securities US stock catalog (NASDAQ/NYSE/AMEX), 2026-08-15
# Format: ticker<TAB>display name
FORM	폼팩터
FORR	포레스터 리서치
FOSL	파슬 그룹
FOUR	시프트4 페이먼츠
FOX	폭스 Class B
FOXA	폭스 Class A
FOXF	폭스 팩토리 홀딩
FOXX	폭스 디벨롭먼트 홀딩스
FPH	파이브 포인트 홀딩스
FPS	포전트 파워 솔루션스
FRAF	프랭클린 파이낸셜 서비스
FRBA	퍼스트 뱅크
FRBT	포브라이트
FRD	프리드먼 인더스트리스
FRGT	프라이트 테크놀로지스
FRHC	프리덤 홀딩
FRME	퍼스트 머천츠
FRMI	페르미
FRMM	포럼 마켓츠
FRNM	프리놈
FRO	프론트라인
FROG	제이프로그
FRPH	FRP 홀딩스
FRPT	프레시펫
FRSH	프레시웍스
FRST	프리미스 파이낸셜
FRTT	포트 테크놀로지
FRVO	퍼보 에너지
FSBC	파이브 스타 뱅코프
FSBW	FS 뱅코프
FSEA	퍼스트 시코스트 뱅코프
FSHP	플래그 십 애퀴지션
FSI	플렉서블 솔루션스 인터내셔널
FSK	FS KKR 캐피털
FSLR	퍼스트 솔라
FSLY	패스틀리
FSM	포르투나 마이닝
FSS	페더럴 시그널
FSTR	L B 포스터
FSUN	퍼스트선 캐피털 뱅코프
FSV	퍼스트서비스
FTAI	FTAI 애비에이션
FTCI	FTC 솔라
FTDR	프론트도어
FTEK	퓨얼 테크
FTFT	퓨처 핀테크 그룹
FTH	파에스 테라퓨틱스
FTHA	포어프런트 테크 홀딩스 애퀴지션
FTHM	패섬 홀딩스
FTI	테크닙FMC
FTK	플로텍 인더스트리스
FTLF	핏라이프 브랜즈
FTNT	포티넷
FTRA	퓨처코프 스페이스 애퀴지션 1
FTRE	포트레아 홀딩스
FTRK	패스트 트랙 엔터테인먼트
FTS	포르티스
FTV	포티브
FTW	프레시디오 프로덕션
FUBO	푸보티비
FUFU	빗푸푸
FUL	풀러 H B
FULC	풀크럼 테라퓨틱스
FULT	풀턴 파이낸셜
FUN	식스 플래그스 엔터테인먼트
FUNC	퍼스트 유나이티드
FURY	퓨리 골드 마인스
FUSB	퍼스트 US 뱅크셰어스
FUSE	퓨즈머신스
FVAV	포트리스 밸류 애퀴지션 V
FVCB	FVC뱅크코프
FVN	퓨처 비전 II 애퀴지션
FVRR	파이버 인터내셔널
FWAC	퓨처웨이브 애퀴지션
FWDI	포워드 인더스트리스
FWRD	포워드 에어 (델라웨어)
FWRG	퍼스트 와치 레스토랑 그룹
FXAC	포튜넥스 애퀴지션
FXHO	유타임
FXNC	퍼스트 내셔널
G	젠팩트
GABC	저먼 아메리칸 뱅코프
GAIA	가이아
GAIN	글래드스톤 인베스트먼트
GALT	갈렉틴 테라퓨틱스
GAME	엔진 게이밍 앤 미디어
GANX	게인 테라퓨틱스
GAP	갭
GASS	스텔스가스
GATX	GATX
GAU	갈리아노 골드
GAUZ	고지
GBCI	글레이셔 뱅코프
GBDC	골럽 캐피탈 BDC
GBFH	G뱅크 파이낸셜 홀딩스
GBLI	글로벌 인뎀니티 그룹
GBR	뉴 컨셉 에너지
GBTG	글로벌 비지니스 트래블 그룹
GBX	그린브라이어
GCBC	그린 카운티 뱅코프
GCDT	그린 서클 탈탄소 테크
GCGR	제너럴 캐탈리스트 글로벌
GCL	GCL 글로벌 홀딩스
GCMG	GCM 그로스브너
GCO	제네스코
GCT	기가클라우드 테크놀로지
GCTK	글루코 트랙
GCTS	GCT 세미컨덕터 홀딩
GD	제너럴 다이내믹스
GDC	GD 컬처 그룹
GDDY	고대디
GDEV	GDEV
GDHG	골든 헤븐 그룹 홀딩스
GDOT	그린 닷
GDRX	굿알엑스 홀딩스
GDTC	싸이토메드 테라퓨틱스
GDYN	그리드 다이나믹 홀딩스
GE	GE 에어로스페이스
GECC	그레이트 엘름 캐피털
GEF	그리프 Class A
GEF.B	그리프 Class B
GEG	그레이트 엘름 그룹
GEHC	GE 헬스케어
GELS	젤텍
GEMI	제미나이 스페이스 스테이션
GEN	젠 디지털
GENB	제너레이트 바이오메디슨스
GENC	젠코 인더스트리스
GENI	지니어스 스포츠
GENK	GEN 레스토랑 그룹
GEO	지오 그룹
GEOS	지오스페이스 테크놀로지스
GERN	제론
GETY	게티 이미지스 홀딩스
GEV	GE 버노바
GEVO	제보
GFAI	가드포스 AI
GFF	그리폰
GFL	GFL 인바이런먼털
GFR	그린파이어 리소시스
GFS	글로벌파운드리
GFUZ	제너럴 퓨전 그룹
GGG	그라코
GGR	고고로
GGRP	글림스 그룹
GH	가단트 헬쓰
GHC	그레이엄 홀딩스
GHM	그레이엄
GHRS	GH 리서치
GHXI	고어스 홀딩스 XI
GIB	CGI
GIBO	지보 홀딩스
GIC	글로벌 인더스트리얼
GIFT	기프티파이
GIGM	기가미디어
GIII	G-III 어패럴 그룹
GIL	질단 액티브웨어
GILD	길리어드 사이언시스
GILT	길라트 새털라이트 네트웍스
GIPR	제네레이션 인컴 프로퍼티스
GIS	제너럴 밀즈
GITS	글로벌 인터랙티브 테크놀로지스
GIW	긱캐피탈8
GIX	기그캐피탈9
GKOS	글라우코스
GL	글로브 라이프
GLAD	글래드스톤 캐피털
GLAS	글래스 하우스 브랜즈
GLBE	글로벌E 온라인
GLBS	글로버스 마리타임
GLDG	골드마이닝
GLE	글로벌 엔진 그룹 홀딩
GLED	갤럭시엣지 애퀴지션
GLIBA	리버티 캐피탈 Series A
GLIBK	리버티 캐피탈 Series C
GLMD	갈메드 파머슈티컬스
GLND	그린란드 에너지
GLNG	골라 LNG
GLOB	글로번트
GLOO	글루 홀딩스
GLRE	그린라이트 캐피털 리
GLSI	그리니치 라이프사이언스
GLUE	몬테 로사 테라퓨틱스
GLW	코닝
GLXG	갤럭시 페이롤 그룹
GLXY	갤럭시 디지털 홀딩스
GM	제너럴 모터스
GME	게임스탑
GMED	글로부스 메디컬
GMEX	GMEX 로보틱스
GMHS	게임하우스 홀딩스
GMM	글로벌 모피 AI
GMRS	GMR 솔루션스
GNE	지니 에너지
GNK	젠코 시핑 & 트레이딩
GNLN	그린레인 홀딩스
GNLX	제네룩스
GNPX	젠프렉스
GNRC	제네락 홀딩스
GNS	지니어스 그룹
GNSS	제나시스
GNTX	젠텍스
GNW	젠워스 파이낸셜
GO	그로서리 아울렛 홀딩스
GOAI	에바 라이브
GOGO	고고
GOLD	골드닷컴
GOLF	아쿠쉬네트 홀딩스
GOOG	알파벳 Class C
GOOGL	알파벳 Class A
GOOS	캐나다 구스 홀딩스
GORO	골드그룹 마이닝
GOSS	고사머 바이오
GOVX	지오박스 랩스
GP	그린파워 모터 컴퍼니
GPAC	제너럴 퍼포스 애퀴지션
GPAT	GP-Act III 애퀴지션
GPC	제뉴인 파츠
GPGI	GPGI
GPI	그룹 원 오토모티브
GPK	그래픽 패키징 홀딩
GPN	글로벌 페이먼츠
GPOR	걸프포트 에너지
GPRE	그린 플레인스
GPRK	지오파크
GPRO	고프로
GPUS	하이퍼스케일 데이터
GRAB	그랩 홀딩스
GRAL	그레일
GRAN	그란데 그룹
GRBK	그린 브릭 파트너스
GRC	고먼-러프
GRCE	그레이스 테라퓨틱스
GRDN	가디언 파마시 서비시스
GRDX	엔테로 테라퓨틱스
GRI	GRI 바이오
GRML	그린랜드 마인스
GRMN	가민
GRND	그라인더
GRNQ	그린프로 캐피털
GRNT	그래나이트 릿지 리소시스
GRO	브라질 포태시
GROV	그로브 콜라보레이티브 홀딩스
GROW	US 글로벌 인베스터스
GROY	골드 로열티
GRPN	그루폰
GRRR	고릴라 테크놀로지 그룹
GRSD	그랜드스탠드
GRWG	그로우제너레이션
GS	골드만삭스
GSAT	글로벌스타
GSBC	그레이트 서던 뱅코프
GSBD	골드만삭스 BDC
GSHD	구스헤드 인슈어런스
GSHR	게셔 애퀴지션 II
GSIT	GSI 테크놀러지
GSIW	가든 스테이지
GSL	글로벌 십 리스
GSM	페로글로브
GSRF	GSR IV 애퀴지션
GSRV	GSR V 애퀴지션
GSUN	골든 선 테크놀로지 그룹
GT	굿이어 타이어 & 러버
GTBP	GT 바이오파마
GTE	그랜 티에라 에너지
GTEC	그린랜드 테크놀로지 홀딩
GTEN	고어스 홀딩스 X
GTERA	글로바 테라 애퀴지션
GTES	게이츠 인더스트리얼
GTIM	굿 타임스 레스토란츠
GTLB	깃랩
GTM	줌인포 테크놀로지스
GTN	그레이 미디어
GTN.A	그레이 미디어 Class A
GTX	가렛 모션
GUAC	베르토 애퀴지션 II
GURE	걸프 리소시즈
GUTS	프랙틸 헬스
GVA	그래니트 컨스트럭션
GVH	글로바벤드 홀딩스
GWAV	그린웨이브 테크놀로지 솔루션스
GWH	ESS 테크
GWRE	가이드와이어 소프트웨어
GWRS	글로벌 워터 리소스
GWW	W W 그레인저
GXAI	가소스.AI
GXO	GXO 로지스틱스
GYGY	게임 유어 게임
GYRE	자이어 테라퓨틱스
GYRO	자이로다인
H	하얏트 호텔
HACQ	HCM IV 애퀴지션
HAE	헤모네틱스
HAFC	한미 파이낸셜
HAFN	하프니아
HAIN	하인 셀레셜 그룹
HAL	할리버튼
HALO	할로자임 테라퓨틱스
HAO	하오시 헬스 테크놀로지
HAPN	해픈
HAS	해즈브로
HASI	HA 서스테이너블 인프라 캐피털
HAVA	하버드 에비뉴 애퀴지션
HAWK	호크아이 360
HAYW	해이워드 홀딩스
HBAN	헌팅턴 뱅크셰어스
HBB	해밀턴 비치 브랜드 홀딩
HBCP	홈 뱅코프
HBIO	하버드 바이오사이언스
HBM	허드베이 미네랄
HBNB	호텔101 글로벌 홀딩스
HBNC	호라이즌 뱅코프
HBT	HBT 파이낸셜
HCA	HCA 헬스케어
HCAC	홀 채드윅 애퀴지션
HCAI	화천 AI 파킹 매니지먼트 테크놀로지
HCAT	헬스 카탈리스트
HCC	워리어 멧 콜
HCHL	해피 시티 홀딩스
HCI	HCI 그룹
HCIC	헤네시 캐피털 인베스트먼트 VIII
HCKT	해켓 그룹
HCMA	HCM III 애퀴지션
HCSG	헬스케어 서비스 그룹
HCTI	헬스케어 트라이앵글
HCWB	HCW 바이오로직스
HCWC	헬시 초이스 웰니스
HD	홈디포
HDRN	하드론 에너지
HDSN	허드슨 테크놀로지스
HE	하와이안 일렉트릭 인더스트리스
HEI	헤이코
HEI.A	헤이코 Class A
HELE	헬렌 오브 트로이
HELP	사이빈
HESM	헤스 미드스트림
HFBL	홈 페더럴 뱅코프 오브 루이지아나
HFFG	HF 푸즈그룹
HFWA	헤리티지 파이낸셜
HG	해밀턴 인슈어런스 그룹
HGBL	헤리티지글로벌
HGTY	해거티
HGV	힐튼 그랜드 베케이션스
HHH	하워드 휴스 홀딩스
HHS	하트 행크스
HIFS	힝엄 인스티튜션 포 세이빙스
HIG	하트포드 인슈어런스 그룹
HIHO	하이웨이 홀딩스
HII	헌팅턴 잉걸스 인더스트리즈
HIMS	힘스 & 허즈
HIND	바이옴 홀딩스
HIPO	히포 홀딩스
HIT	헬스 인 테크
HITI	하이 타이드
HIVE	하이브 디지털 테크놀로지스
HKIT	하이텍 글로벌
HKPD	셀리안 바이오테크
HL	헤클라 마이닝
HLF	허벌라이프
HLI	훌리한 로키
HLIO	헬리오스 테크놀로지스
HLIT	하모닉
HLLY	홀리
HLMN	힐먼 솔루션스
HLNE	해밀턴 레인
HLP	홍리 그룹
HLT	힐튼 월드와이드 홀딩스
HLX	헬릭스 에너지 솔루션스 그룹
HLXC	헬릭스 애퀴지션 III
HMH	HMH 홀딩
HMN	호레이스 맨 에듀케이터스
HMR	하이드말 매리타임 홀딩스
HNGE	힌지 헬스
HNI	HNI
HNNA	헤네시 어드바이저스
HNRG	핼러도 에너지
HNST	어니스트 컴퍼니
HNVR	하노버 뱅코프
HODO	하우스 오브 도지
HOFT	후커 퍼니싱스
HOG	할리-데이비슨
HOLO	마이크로클라우드 홀로그램
HOMB	홈 뱅크셰어스
HON	허니웰 인터내셔널
HONA	허니웰 에어로스페이스
HOOD	로빈후드
HOPE	호프 뱅코프
HOUR	아워 루프
HOV	호브내니언 엔터프라이스
HOVR	뉴 호라이즌 에어크래프트
HOWL	웨어울프 테라퓨틱스
HP	헬머리치 & 페인
HPAI	헬포트 AI
HPE	휴렛패커드 엔터프라이즈
HPK	하이피크에너지
HPQ	HP
HQ	호라이즌 퀀텀 홀딩스
HQI	하이어퀘스트
HQY	헬스에퀴티
HRB	H&R 블록
HRI	허크 홀딩스
HRL	호멜 푸즈
HRMY	하모니 바이오사이언시스 홀딩스
HROW	해로우
HRTG	헤리티지 인슈어런스 홀딩스
HRTX	헤런 테라퓨틱스
HRZN	호라이즌 테크놀로지 파이낸스
HSCS	하트사이언스
HSDT	솔라나
HSHP	히말라야 쉬핑
HSIC	헨리 셰인
HSLV	하이랜더 실버
HSTM	헬스스트림
HSY	허쉬
HTB	홈트러스트 뱅크셰어스
HTCO	하이-트렌드 인터내셔널 그룹
HTCR	하트코어 엔터프라이시스
HTFL	하트플로우
HTGC	허큘리스 캐피털
HTH	힐탑 홀딩스
HTLD	하트랜드 익스프레스
HTLM	홈스투라이프
HTO	H2O 아메리카
HTOO	퓨전 퓨얼 그린
HTZ	허츠 글로벌 홀딩스
HUBB	허벨
HUBC	허브 사이버 시큐리티
HUBG	허브 그룹
HUBS	허브스팟
HUDI	화디 인터내셔널 그룹
HUHU	후후테크 인터내셔널 그룹
HUM	휴마나
HUMA	휴마사이트
HUN	헌츠맨
HURA	투후라 바이오사이언스
HURC	허코 컴퍼니스
HURN	휴런 컨설팅 그룹
HUT	헛 8
HVII	헤네스 캐피탈 인베스트먼트 VII
HVMC	하이뷰 머저
HVT	하버티 퍼니처
HVT.A	하버티 퍼니처 Class A
HWBK	호손 뱅크셰어스
HWC	핸콕 휘트니
HWH	HWH 인터내셔널
HWKN	호킨스
HWM	하우멧 에어로스페이스
HXHX	하오신 홀딩스
HXL	헥셀
HY	하이스터-예일
HYFM	하이드로팜 홀딩스
HYFT	마인드워크 홀딩스
HYLN	하일리온 홀딩스
HYMC	하이크로프트 마이닝 홀딩
HYNE	호인 뱅코프
HYPD	하이페리온 디파이
HYPR	하이퍼파인
HZO	마린맥스
IACO	아이디어 애퀴지션
IACQ	아이레닉 애퀴지션
IAG	아이엠골드
IART	인테그라 라이프사이언시스 홀딩스
IAUX	I-80 골드
IBAC	IB 애퀴지션
IBCP	인디펜던트 뱅크
IBEX	아이벡스
IBG	이노베이션 베버리지 그룹
IBIO	아이바이오
IBKR	인터랙티브 브로커스 그룹
IBM	IBM(인터내셔널 비지니스 머신)
IBO	임팩트 바이오메디컬
IBOC	인터내셔널 뱅크셰어즈
IBP	인스톨드 빌딩 프로덕츠
IBRX	이뮤니티바이오
IBTA	아이보타
ICCC	이뮤셀
ICCM	아이스큐어 메디컬
ICE	인터컨티넨털 익스체인지
ICFI	ICF 인터내셔널
ICHR	아이코아 홀딩스
ICL	이스라엘 케미컬스
ICLR	아이콘
ICMB	인베스트코프 크레디트 매니지먼트
ICON	아이콘 에너지
ICU	씨스타 메디컬 홀딩
ICUI	ICU 메디컬
IDA	아이다코프
IDAC	아이언 돔 애퀴지션 I
IDAI	티 스탬프
IDCC	인터디지털
IDN	인텔리체크
IDR	아이다호 스트래터직 리소시스
IDT	IDT
IDXX	아이덱스 래보라토리스
IDYA	아이디야 바이오사이언스
IE	아이반호 일렉트릭
IEAG	인피니트 이글 애퀴지션
IESC	IES 홀딩스
IEX	아이덱스
IFBD	인포버드
IFF	인터내셔널 플레이버스 & 프레그런스
IFRX	인플락스
IFS	인터코프 파이낸셜 서비스
IGAC	인베스트그린 애퀴지션
IGC	인디아 글로벌리제이션 캐피털
IGIC	인터내셔널 제네럴 인슈런스 홀딩스
IHRT	아이하트미디어
IHS	IHS 홀딩
IHT	인스위츠 호스피털리티 트러스트
III	인포메이션 서비스 그룹
IIIN	인스틸 인더스트리
IIIV	I3 버티칼스
IKT	인히비케이즈 테라퓨틱스
ILAG	인텔리전트 리빙 어플리케이션 그룹
ILLR	트릴러 그룹
ILLU	일루미네이션 애퀴지션 I
ILMN	일루미나
IMA	이매진바이오
IMAX	아이맥스
IMC	IMC 레어 어스
IMCC	IM 카나비스
IMDX	인사이트 몰레큘러 다이어그노스틱스
IMKTA	잉글스 마케츠
IMMR	이머션
IMMX	이믹스 바이오파마
IMNM	이뮤놈
IMNN	이뮨온
IMO	임페리얼 오일
IMPP	임페리얼 페트롤리엄
IMRX	이뮤니어링
IMSR	테레스트리얼 에너지
IMTE	인티그레이티드 미디어 테크놀로지
IMTX	이매틱스
IMUX	이뮤닉
IMVT	이뮤노반트
IMXI	인터내셔널 머니 익스프레스
INAB	인8바이오
INAC	인디고 애퀴지션
INBK	퍼스트 인터넷 뱅코프
INBS	인텔리전트 바이오 솔루션스
INBX	인히브릭스 바이오사이언시스
INCR	인터큐어
INCY	인사이트
INDB	인디펜던트 뱅크 (매사추세츠)
INDI	인디 세미컨덕터
INDO	인도네시아 에너지 코퍼레이션
INDP	인댑터스 테라퓨틱스
INDV	인디비어 파마슈티컬스
INEO	INNEOVA 홀딩스
INFQ	인플렉션
INFU	인퓨시스템즈 홀딩스
INGM	인그램 마이크로 홀딩
INGN	이노젠
INGR	인그리디언
INHD	인노 홀딩스
INIO	이니오
INKT	밍크 테라퓨틱스
INLF	인리프
INLX	인텔리네틱스
INM	인메드 파마슈티컬스
INMB	인뮨 바이오
INMD	인모드
INNV	이노베이지 홀딩
INO	이노비오 파마슈티컬스
INOD	이노데이터
INR	인피니티 내추럴 리소시스
INSE	인스파이어드 엔터테인먼트
INSG	인시고
INSM	인스메드
INSP	인스파이어 메디컬 시스템
INSW	인터네셔널 시웨이스
INTA	인탭
INTC	인텔
INTG	인터그룹
INTJ	인텔리전트 그룹
INTR	인터 앤 코
INTS	인텐시티 테라퓨틱스
INTT	인테스트
INTU	인튜이트
INTZ	인트루젼
INUV	이누보
INV	인벤처
INVA	이노비바
INVE	아이덴티브
INVX	이노벡스 인터내셔널
INVZ	이노비즈 테크놀로지스
IOND	아이오닉 디지털
IONQ	아이온큐
IONS	아이오니스 파마슈티컬스
IOSP	이노스펙
IOT	삼사라
IOTR	아이오쓰리
IOVA	이오밴스 바이오테라퓨틱스
IP	인터내셔널 페이퍼
IPAR	인터퍼퓸
IPCX	인플렉션 포인트 애퀴지션 III
IPDN	프로페셔널 다이버시티 네트워크
IPEX	인플렉션 포인트 애퀴지션 V
IPFX	인플렉션 포인트 애퀴지션 VI
IPGP	IPG 포토닉스
IPI	인트레피드 포타시
IPM	인텔리전트 프로텍션 매니지먼트
IPSC	센추리 테라퓨틱스
IPST	IP 스트래티지 홀딩스
IPVV	인터프라이빗 인베스트 파트너스V
IPW	아이파워
IPWR	아이디얼 파워
IQST	iQSTEL
IQV	아이큐비아 홀딩스
IR	잉가솔랜드
IRAB	아이리스 애퀴지션 II
IRD	오푸스 제네틱스
IRDM	이리디움 커뮤니케이션스
IREN	아이렌
IRHO	아이언 호스 애퀴지션스 II
IRIX	이리덱스
IRMD	아이라디메드
IRON	디스크 메디슨
IRTC	아이리듬 홀딩스
IRWD	아이언우드 파마슈티컬스
ISBA	이자벨라 뱅크
ISNR	스노우 로스차일드 애퀴지션
ISOU	아이소에너지
ISPC	아이스페시멘
ISPR	이스파이어 테크놀로지
ISRG	인튜이티브 서지컬
ISSC	이노베이티브 솔루션스 & 서포트
ISTR	인베스타 홀딩
IT	가트너
ITG	ITG
ITGR	인티거 홀딩스
ITHA	ITHAX 애퀴지션 III
ITIC	인베스터스 타이틀
ITOC	아이토닉 홀딩스
ITP	IT 테크 패키징
ITRG	인테그라 리소시즈
ITRI	아이트론
ITRN	이투란 로케이션 앤 콘트롤
ITT	ITT
ITW	일리노이 툴 웍스
IVDA	아이베다 솔루션스
IVF	INVO 퍼틸리티
IVVD	인비비드
IVZ	인베스코
IXHL	인카넥스 헬스케어
IZEA	아이지아 월드와이드
IZM	ICZOOM 그룹
J	제이콥스 솔루션스
JAB	JAB 애퀴지션 I
JACK	잭 인 더 박스
JACS	잭슨 애퀴지션 II
JAGU	재규어 우라늄
JAGX	재규어 헬스
JAKK	잭스 퍼시픽
JANX	재넉스 테라퓨틱스
JATT	재트 II 애퀴지션
JAZZ	재즈 파마슈티컬스
JBDI	JBDI 홀딩스
JBHT	J.B 헌트 운송 서비스
JBI	야누스 인터내셔널 그룹
JBIO	제이드 바이오사이언스
JBL	자빌
JBLU	제트블루 에어웨이스
JBS	Jbs
JBSS	존 비 샌필리포 & 선
JBTM	JBT 마렐
JCAP	제퍼슨 캐피털
JCI	존슨 컨트롤스 인터내셔널
JCSE	JE 클린테크 홀딩스
JCTC	주잇-캐머런 트레이딩
JDZG	지아드
JEF	제프리스 파이낸셜 그룹
JELD	젤드-웬 홀딩
JEM	707 케이맨 홀딩스
JENA	제나 애퀴지션 II
JFB	JFB 컨스트럭션 홀딩스
JHX	제임스 하디 인더스트리스 ADR
JILL	제이질
JJSF	J&J 스낵 푸즈
JKHY	잭 헨리 & 어소시에이츠
JL	J-롱 그룹
JLHL	주롱 홀딩
JLL	존스 랭 라살
JMKE	저지 마이크스 서브스
JMSB	존 마샬 뱅코프
JNJ	존슨앤드존슨
JOB	GEE 그룹
JOBY	조비 에비에이션
JOE	세인트 조
JOUT	존슨 아웃도어스
JPM	제이피모간체이스
JRSH	저라쉬 홀딩스
JRVR	제임스 리버 그룹 홀딩스
JSPR	재스퍼 테라퓨틱스
JTAI	젯.AI
JUNS	주피터 뉴로사이언시스
JVA	커피 홀딩
JWEL	조웰 글로벌
JXG	JX 룩스벤처 그룹
JXN	잭슨 파이낸셜
JYD	제이유드 글로벌 로지스틱스
JYNT	조인트
JZXN	지우지 홀딩스
KAI	카단트
KALA	칼라 바이오
KALU	카이저 알루미늄
KAPA	카이로스 파르마
KARD	카디건
KARO	카루
KAZR	스카이라인 빌더스 그룹 홀딩
KBDC	케인 앤더슨
KBH	KB 홈
KBON	카본 캐피털 파트너스
KBR	KBR
KBSX	FST
KCHV	코채브 디펜스 애퀴지션
KD	킨드릴 홀딩스
KDK	코디악 AI
KDP	큐리그 닥터 페퍼
KE	킴볼 일렉트로닉스
KEEL	킬 인프라스트럭처
KELYA	켈리 서비스 Class A
KELYB	켈리 서비스 Class B
KEN	케논 홀딩스
KEQU	키와우니 사이언티픽
KEX	커비
KEY	키코프
KEYS	키사이트 테크놀로지스
KEYY	키스톤 애퀴지션
KFFB	캔터키 퍼스트 페더럴 뱅코프
KFII	K&F 그로스 애퀴지션 II
KFRC	K포스
KFY	콘 페리
KG	케스트렐 그룹
KGC	킨로스 골드
KGEI	콜리브리 글로벌 에너지
KGS	코디악 가스 서비시스
KHC	크래프트 하인즈
KIDS	오쏘피디아트릭스
KIDZ	KIDZ AI
KINS	킹스톤 컴퍼니
KITT	노티커스 로보틱스
KKR	KKR & Co
KLAC	KLA
KLAR	클라나 그룹
KLC	카인드케어 러닝
KLIC	쿨리크 & 소파 인더스트리스
KLRA	카일레라 테라퓨틱스
KLRS	칼라리스 테라퓨틱스
KLTR	칼투라
KLXE	KLX 에너지 서비시스 홀딩스
KMB	킴벌리클라크
KMDA	카마다
KMI	킨더 모건
KMPR	켐퍼
KMRK	K테크 솔루션스
KMT	켄나메탈
KMTS	케스트라 메디컬 테크놀로지스
KMX	카맥스
KN	놀스
KNDI	칸디 테크놀로지스 그룹
KNF	나이프 리버
KNOP	KNOT Offshore Partners Common Units
KNRX	크노렉스
KNSA	키닉사 파마슈티컬스 인터내셔널
KNSL	킨세일 캐피털 그룹
KNTK	키네틱 홀딩스
KNX	나이트-스위프트 트랜스포테이션
KO	코카콜라
KOD	코디악 사이언스
KODK	이스트먼 코닥
KOP	코퍼스 홀딩스
KOPN	코핀
KOS	코스모스 에너지
KOSS	코스
KOYN	CSLM 디지털 애셋 애퀴지션 III
KPET	케이펫 울트라 페이스라인
KPLT	캐터펄트 홀딩스
KPRX	키오라 파마슈티컬스
KPTI	카료팜 테라퓨틱스
KR	크로거
KRAQ	KRAK애퀴지션
KRMD	코루 메디컬 시스템스
KRMN	카르만 홀딩스
KRNT	코닛 디지털
KRNY	커니 파이낸셜
KRO	크로노스 월드와이드
KROS	케로스 테라퓨틱스
KRRO	코로 바이오
KRSP	라이스 애퀴지션 3
KRT	카랫 패키징
KRUS	쿠라 스시 USA
KRYS	크리스탈 바이오텍
KSCP	나이트스코프
KSS	콜스
KTB	콘투어 브랜즈
KTCC	키 트로닉
KTOS	크라토스 디펜스 & 시큐리티 솔루션
KTTA	파시테아 테라퓨틱스
KTWO	K2 캐피탈 애퀴지션
KULR	KULR 테크놀로지 그룹
KURA	쿠라 온콜로지
KUST	커스텀 엔터테인먼트
KVHI	KVH 인더스트리
KVUE	켄뷰
KVYO	클라비요
KWM	K 웨이브 미디어
KWR	퀘이커 케미컬
KWY	킹스웨이
KXIN	카이신 홀딩스
KYIV	키이우스타 그룹
KYMR	키메라 테라퓨틱스
KYNB	킨트라 바이오
KYTX	카이버나 테라퓨틱스
L	로우스
LAB	스탠다드 바이오툴즈
LABT	레이크우드 아메덱스 바이오
LAC	리튬 아메리카스
LAD	리시아 모터스
LAES	실스크
LAFA	라파예트 애퀴지션
LAKE	레이크랜드 인더스트리스
LANV	랑방 그룹 홀딩스
LAR	리튬 아르헨티나
LARK	랜드마크 뱅코프
LASE	레이저 포토닉스
LASR	엔라이트
LATA	갈라타 애퀴지션 II
LAUR	로리어트 에듀케이션
LAW	CS 디스코
LAZ	라자드
LB	랜드브리지
LBGJ	리 뱅 인터내셔널
LBRDA	리버티 브로드밴드 시리즈 A
LBRDK	리버티 브로드밴드 시리즈 C
LBRT	리버티 에너지
LBRX	LB 파마슈티컬스
LBTYA	리버티 글로벌 Class A
LBTYB	리버티 글로벌 Class B
LBTYK	리버티 글로벌 Class C
LCCC	레이크쇼어 애퀴지션 III
LCFY	로커파이
LCID	루시드 그룹
LCII	LCI 인더스트리스
LCLN	링컨 인터내셔널
LCNB	LCNB
LCTX	리니지 셀 테라퓨틱스
LCUT	라이프타임 브랜즈
LDI	론디포
LDOS	레이도스 홀딩스
LE	랜즈 엔드
LEA	리어
LECO	링컨 일렉트릭 홀딩스
LEDS	세미LEDS
LEE	리 엔터프라이즈
LEG	레겟 & 플랫
LEGH	레가시 하우징
LEGO	레가토 머저 IV
LEN	레나 Class A
LEN.B	레나 Class B
LENZ	렌즈 테라퓨틱스
LESL	레슬리즈
LEU	센트러스 에너지
LEVI	리바이 스트라우스
LEXX	렉사리아 바이오사이언스
LFAC	립프라그 애퀴지션
LFCR	라이프코어 바이오메디컬
LFMD	라이프엠디
LFST	라이프스탠스 헬스 그룹
LFTO	리프트오프 모바일
LFUS	리틀휴즈
LFVN	라이프밴티지
LFWD	라이프워드
LGCL	루카스 GC
LGCY	레가시 에듀케이션
LGIH	LGI 홈스
LGL	LGL 그룹
LGN	레전스
LGND	리간드 파마슈티컬스
LGO	라르고
LGPS	로그프로스타일
LGVN	롱에버론
LH	랩코프 홀딩스
LHAI	링크홈 홀딩스
LHSW	리안허 소웰 인터내셔널 그룹
LHX	L3 해리스 테크놀러지스
LICN	리첸 인터내셔널
LIDR	에이아이
LIEN	시카고 애틀란틱 BDC
LIF	라이프360
LIFE	에토스 테크놀로지스
LII	레녹스 인터내셔널
LILA	리버티 라틴 아메리카 Class A
LILAK	리버티 라틴 아메리카 Class C
LIME	뉴트론 홀딩스
LIMN	리미나투스 파마
LIN	린드
LINC	링컨 에듀케이셔널 서비스
LIND	린드블라드 익스퍼디션스 홀딩스
LINK	인터링크 일렉트로닉스
LION	라이온스게이트 스튜디오스
LIQT	리크테크 인터내셔널
LITE	루멘텀 홀딩스
LITS	라이트 스트래티지
LIVE	라이브 벤처스
